PANID,PANTYPE,PreTaxInc,FamSize,HH_Race,Type_Res_Poss,Male_Age,Male_Edu,Male_Occ,Male_Whc,Female_Age,Female_Edu,Female_Occ,Female_Whc,Dogs,Cats,Child_GC,Marital,TV_used,TV_hooked,Year,monetary,frequency,recency,loyality_All,loyality,CLUSTER,DISTANCE
1816686,6,4,3,1,1,7,9,11,5,5,6,13,1,0,0,3,1,4,4,1,5.29,1,19,1,1.7634633325,1,1.1844008389
3101485,6,7,2,1,2,6,8,10,4,6,7,13,1,0,0,8,2,2,2,1,4.19,2,33,1,1.7634633325,1,1.782068917
3101642,6,5,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,5,5,1,3.68,4,20,1,1.7634633325,1,1.3505245749
3104240,6,12,3,1,2,5,8,1,3,5,8,1,2,0,1,8,2,2,2,1,5.3433333333,3,27,0.6,0.4962717274,1,1.1287303628
3105064,5,1,1,1,1,7,9,11,5,5,5,13,1,0,0,8,1,1,1,1,4.17,1,22,1,1.7634633325,1,1.4086465415
3105254,6,3,1,1,1,7,9,11,5,5,4,0,2,0,0,8,3,2,2,1,5.085,2,13,1,1.7634633325,1,0.8765931013
3106476,6,5,2,1,2,6,4,7,3,6,4,13,1,0,0,8,2,2,1,1,3.8157142857,7,14,1,1.7634633325,1,1.8756346807
3106823,6,3,1,1,2,7,9,11,5,5,4,8,2,0,0,8,3,2,2,1,5.99,1,3,0.5,0.1794738262,1,1.3897420109
3107342,6,7,5,1,2,5,5,1,3,4,4,2,3,0,0,8,2,3,3,1,6.348,5,2,0.4166666667,-0.084524425,1,1.6655005985
3107458,6,2,1,1,2,7,9,11,5,4,6,13,1,0,0,8,4,2,2,1,4.89,3,36,1,1.7634633325,1,1.8359668495
3108993,6,6,4,1,2,4,7,1,3,3,5,1,3,1,2,3,2,4,3,1,3.87,3,1,1,1.7634633325,1,1.3784135537
3109082,6,10,4,1,2,3,7,3,3,3,6,13,1,1,0,2,2,3,3,1,4.99,2,32,0.6666666667,0.7074703283,1,1.4486523705
3110569,6,9,4,3,2,4,7,1,3,3,7,8,2,1,2,6,2,3,3,1,4.17,3,0,0.75,0.9714685793,1,1.0724977703
3110742,6,8,6,1,2,3,5,6,3,3,6,8,2,1,2,6,2,3,3,1,3.7542857143,7,2,0.7777777778,1.0594679964,1,1.8765124349
3111039,5,7,4,1,2,3,6,5,3,3,7,3,2,0,1,2,2,4,3,1,5.02,2,29,0.6666666667,0.7074703283,1,1.2491317712
3111625,6,10,4,1,2,4,4,7,3,3,6,13,1,1,2,3,2,3,2,1,5.19,1,28,1,1.7634633325,1,1.5402299793
3112003,5,10,5,1,2,3,7,6,3,3,7,9,3,1,1,3,2,5,5,1,4.75,1,50,1,1.7634633325,1,2.8672519355
3112151,6,8,2,1,2,3,5,6,3,3,8,1,3,2,2,8,2,4,0,1,4.49,2,2,0.4,-0.137324075,1,1.4520090969
3112953,6,4,1,1,2,7,9,11,5,6,6,10,4,2,0,8,3,2,2,1,3,1,14,1,1.7634633325,1,1.7050726305
3113415,5,8,5,1,2,3,7,7,3,3,7,13,1,0,2,4,2,2,2,1,4.99,4,5,0.5714285714,0.4057580414,1,0.8722253693
3117515,6,11,5,1,2,3,7,7,3,3,7,1,3,0,0,4,2,3,3,1,3.99,3,10,0.75,0.9714685793,1,0.7281030504
3117622,9,6,1,1,1,7,9,11,5,2,7,3,3,0,0,8,1,2,2,1,4,2,33,1,1.7634633325,1,1.823081694
3117879,6,7,4,1,2,2,5,6,3,2,5,13,1,1,1,5,2,3,2,1,5.2328571429,7,2,1,1.7634633325,1,1.849344128
3119412,6,8,3,1,2,7,9,11,5,3,8,1,3,0,2,2,3,3,3,1,4.99,1,22,1,1.7634633325,1,1.2806737801
3121244,9,4,2,1,2,3,6,6,3,2,5,1,3,0,3,8,1,1,1,1,5.19,1,25,1,1.7634633325,1,1.3989339836
3122549,6,1,1,1,1,7,9,11,5,1,6,3,6,0,0,8,1,1,1,1,4.88,1,9,1,1.7634633325,1,1.1337985426
3122655,6,10,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,4.89,1,40,1,1.7634633325,1,2.2261892991
3126557,6,7,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,5.1375,4,22,0.6666666667,0.7074703283,1,0.8035879243
3126987,6,9,5,1,2,3,5,2,3,3,5,13,1,1,0,6,2,3,3,1,4.75,1,50,1,1.7634633325,1,2.8672519355
3127472,0,7,2,0,1,1,5,2,3,1,4,4,3,0,0,8,2,,,1,4.75,1,41,1,1.7634633325,1,2.2952221559
3128819,6,8,4,1,2,3,6,6,3,2,5,1,3,0,1,4,2,4,3,1,5.102,5,7,1,1.7634633325,1,1.1547311417
3129379,6,6,1,1,2,7,9,11,5,5,0,10,4,0,1,8,2,3,3,1,2.88,2,18,1,1.7634633325,1,1.6765272648
3129403,6,7,1,0,2,0,0,0,0,7,9,11,5,0,0,8,4,,,1,4.38,4,4,0.8,1.12986753,1,0.8659397268
3130948,5,3,2,1,1,7,9,11,5,3,4,3,2,0,2,3,3,2,1,1,4.99,1,30,1,1.7634633325,1,1.6454896321
3131458,6,7,2,0,2,6,6,10,4,6,5,10,4,0,0,8,2,3,3,1,3.6666666667,3,15,0.5,0.1794738262,1,1.2134495539
3131573,6,7,2,1,1,6,4,10,4,6,4,10,4,0,0,8,2,2,2,1,4.795,2,37,1,1.7634633325,1,1.943164064
3131698,6,6,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,2,2,1,4.994,5,10,0.8333333333,1.2354668304,1,0.8150271978
3132548,6,9,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,4.8425,4,23,0.5,0.1794738262,1,1.157803142
3133090,6,5,1,0,1,0,0,0,0,7,9,11,5,0,0,8,4,,,1,2.98,1,2,1,1.7634633325,1,1.8693273573
3133157,0,7,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,3,1,14,1,1.7634633325,1,1.7050726305
3133488,0,9,3,1,2,7,9,11,5,5,8,1,3,0,4,8,3,,,1,6.99,1,16,1,1.7634633325,1,1.5823412218
3134098,5,6,4,1,2,4,4,7,2,4,5,8,2,0,2,6,1,3,2,1,5.29,2,12,1,1.7634633325,1,0.8807774015
3136077,6,9,4,1,2,3,7,1,3,3,7,1,3,0,0,3,2,5,5,1,4.99,1,22,1,1.7634633325,1,1.2806737801
3137463,6,6,1,1,1,7,9,11,5,6,8,10,4,0,0,8,4,1,1,1,5.37,1,9,1,1.7634633325,1,1.1301475059
3138594,0,1,1,1,1,1,4,0,6,7,9,11,5,0,0,8,1,,,1,4.99,1,17,1,1.7634633325,1,1.1390352572
3138909,9,8,1,5,1,7,9,11,5,4,8,1,3,0,0,8,1,2,2,1,4.99,1,12,1,1.7634633325,1,1.0973922688
3139964,0,9,4,1,2,3,7,1,3,3,7,1,3,1,0,2,2,,,1,2.98,1,8,1,1.7634633325,1,1.7427196349
3140541,6,1,1,1,1,7,9,11,5,6,3,10,4,0,0,8,4,1,1,1,3.88,1,1,1,1.7634633325,1,1.5693270455
3141630,6,8,2,1,2,6,5,3,3,5,4,3,3,1,4,8,2,2,2,1,2.98,1,7,1,1.7634633325,1,1.7573648789
3300574,0,8,3,1,2,6,4,3,3,6,4,13,1,5,0,8,0,,,1,4.99,5,4,1,1.7634633325,1,1.2472025969
3301135,6,9,2,1,2,6,4,10,4,6,4,3,3,0,0,8,2,3,3,1,4.06,4,19,0.5714285714,0.4057580414,1,1.0489285264
3302828,6,10,2,1,2,6,8,10,4,6,4,10,4,0,0,8,2,3,3,1,4.59,5,6,1,1.7634633325,1,1.2283609517
3302992,6,7,2,1,2,6,4,10,4,7,9,11,5,0,0,8,4,3,3,1,3.0133333333,3,22,1,1.7634633325,1,1.6560656044
3303701,5,9,2,1,2,6,8,10,4,5,5,1,2,0,0,8,2,2,2,1,5.1966666667,3,4,0.75,0.9714685793,1,0.6108096148
3304238,6,5,2,1,2,6,4,10,4,6,6,13,1,0,0,8,2,1,1,1,7.875,2,18,1,1.7634633325,1,1.9127808341
3305847,6,9,2,1,2,5,5,7,3,5,6,13,1,0,0,8,2,3,1,1,5.21,2,12,1,1.7634633325,1,0.8773407639
3306308,6,4,2,1,2,6,4,10,4,6,8,10,4,0,0,8,2,2,2,1,4.44,2,39,1,1.7634633325,1,2.1027432293
3306498,6,1,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,1,1,1,3.05,1,47,1,1.7634633325,1,2.9520974984
3308403,6,7,4,1,2,5,4,10,4,5,4,8,2,1,1,8,2,4,4,1,4.75,1,47,1,1.7634633325,1,2.6733719146
3308999,6,8,3,1,2,5,4,6,3,5,5,7,2,1,0,8,2,2,2,1,3.3333333333,3,15,0.75,0.9714685793,1,1.1156943615
3309443,6,6,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,2,2,1,1.99,1,8,0.5,0.1794738262,1,2.2357271576
3309955,0,6,1,1,2,7,9,11,5,6,6,13,1,0,2,8,4,,,1,4.58,1,32,1,1.7634633325,1,1.7844620836
3310557,5,12,4,1,2,4,5,1,2,4,5,7,3,2,0,8,2,4,4,1,4.4285714286,7,10,0.3043478261,-0.440348155,1,2.1124785858
3314468,0,9,3,1,2,6,2,10,4,6,5,2,3,0,0,8,2,,,1,4.89,1,40,1,1.7634633325,1,2.2261892991
3315614,6,5,2,1,2,6,6,10,4,6,8,10,4,0,0,8,2,2,1,1,4.99,1,19,1,1.7634633325,1,1.1851328297
3316067,5,3,1,1,2,7,9,11,5,6,8,10,4,0,0,8,4,1,1,1,4.99,1,10,1,1.7634633325,1,1.1121614443
3317057,6,4,2,1,2,4,6,13,1,4,4,13,1,1,0,8,2,3,4,1,5.29,1,23,1,1.7634633325,1,1.3179099952
3317602,6,5,2,1,2,6,2,10,4,6,5,10,4,0,0,8,2,2,1,1,4.57,2,3,0.6666666667,0.7074703283,1,0.8966811661
3320978,5,5,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,3,3,1,2.435,2,8,1,1.7634633325,1,1.8956159853
3321604,6,12,3,1,2,5,8,1,3,5,8,10,4,0,0,8,2,4,5,1,4.99,2,5,1,1.7634633325,1,1.0326831813
3322412,6,8,1,1,2,6,7,10,4,7,9,11,5,0,0,8,4,3,3,1,4.99,2,16,0.6666666667,0.7074703283,1,0.5320248857
3326306,6,7,3,1,2,6,4,10,4,5,4,10,4,0,0,8,2,1,1,1,4.3885714286,7,18,1,1.7634633325,1,1.7915474411
3327056,6,10,2,1,2,6,3,10,4,6,4,13,1,1,1,8,2,2,1,1,4.99,1,12,1,1.7634633325,1,1.0973922688
3328807,6,5,3,1,2,4,3,5,3,4,6,3,2,2,2,8,2,1,1,1,5.13,1,33,1,1.7634633325,1,1.8065424961
3329425,6,5,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,1,1,1,4.58,1,32,1,1.7634633325,1,1.7844620836
3330241,5,6,2,1,2,6,4,10,4,6,6,4,2,0,0,8,2,1,1,1,3.99,2,9,1,1.7634633325,1,1.1522410879
3330373,5,7,2,1,2,6,5,10,4,6,3,13,1,0,0,8,2,2,2,1,4.99,1,12,1,1.7634633325,1,1.0973922688
3330381,6,5,3,1,2,5,4,7,3,4,4,8,2,2,0,8,2,2,3,1,4.692,5,7,1,1.7634633325,1,1.1871883711
3331009,6,12,6,1,2,4,5,1,3,4,6,1,2,3,3,2,2,6,0,1,5.9866666667,3,12,1,1.7634633325,1,0.9396537424
3331629,0,1,2,1,2,6,3,10,4,0,2,10,4,0,0,8,4,,,1,2.88,1,18,1,1.7634633325,1,1.7993082429
3331702,0,1,1,1,2,6,4,10,4,7,9,11,5,1,0,8,4,,,1,3.2866666667,3,18,0.75,0.9714685793,1,1.1932931136
3333179,6,12,4,1,2,4,7,1,3,4,8,1,3,1,2,8,2,4,3,1,4.795,4,7,0.5,0.1794738262,1,0.9870011493
3333898,5,5,2,1,2,6,6,10,4,6,7,10,4,0,0,8,2,3,3,1,4.1166666667,3,6,0.6,0.4962717274,1,0.917824044
3335513,6,10,2,1,2,4,4,2,3,4,7,4,3,0,0,8,2,1,1,1,4.94,2,2,0.5,0.1794738262,1,1.1660314445
3336768,6,4,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,2,2,1,5.29,1,11,1,1.7634633325,1,1.1017531974
3336784,6,2,1,1,2,7,9,11,5,6,3,13,1,1,0,8,4,2,1,1,4,1,33,1,1.7634633325,1,1.936593232
3337691,6,6,2,1,2,6,4,10,4,6,4,10,4,3,0,8,2,5,1,1,4.99,3,6,0.375,-0.21652355,1,1.28450021
3337816,5,5,1,1,2,6,5,3,2,7,9,11,5,0,0,8,4,5,5,1,5.29,1,9,1,1.7634633325,1,1.1253714026
3337956,5,8,3,1,2,5,4,7,3,4,4,3,2,2,0,8,2,4,4,1,4.49,2,2,0.5,0.1794738262,1,1.2262112246
3340422,6,8,2,1,2,5,7,1,3,5,7,13,1,0,0,8,2,3,3,1,4.115,4,10,0.5,0.1794738262,1,1.0947932793
3342303,0,4,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,,,1,6.32,3,11,1,1.7634633325,1,1.0686515115
3342535,6,7,2,1,2,6,7,10,4,6,7,10,4,0,0,8,3,4,1,1,4.1066666667,3,1,1,1.7634633325,1,1.3027629789
3343053,0,5,5,1,2,6,4,7,3,6,0,0,0,1,1,8,4,,,1,4.935,2,9,1,1.7634633325,1,0.9213917469
3343186,6,10,2,1,1,6,8,1,2,6,6,10,4,0,0,8,2,4,3,1,5.15,1,41,1,1.7634633325,1,2.2824452931
3343194,5,6,3,1,2,6,4,13,1,6,4,13,1,0,0,8,2,4,4,1,4.75,1,51,1,1.7634633325,1,2.9324346796
3345447,6,9,2,1,2,4,7,10,4,4,7,4,3,2,0,8,2,3,3,1,4.8425,4,21,0.8,1.12986753,1,0.7373069815
3348979,6,6,1,1,2,7,9,11,5,5,5,10,4,0,0,8,1,1,1,1,2.98,1,0,0.5,0.1794738262,1,1.9337908339
3349514,5,10,2,1,2,6,8,1,3,5,6,13,1,0,0,8,2,4,4,1,5.37,1,14,1,1.7634633325,1,1.1048119376
3349597,6,8,3,1,2,4,5,7,3,3,5,3,3,2,0,3,2,2,1,1,3.88,1,20,1,1.7634633325,1,1.4345473181
3350348,6,11,2,1,2,5,5,1,3,5,5,4,3,0,0,8,2,2,3,1,4.9833333333,6,9,1,1.7634633325,1,1.3959839482
3351346,6,3,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,3,3,1,4.99,6,3,0.8571428571,1.3108949021,1,1.3553653706
3351825,5,5,1,1,2,7,9,11,5,6,7,10,4,1,0,8,3,1,1,1,5.02,2,3,0.6666666667,0.7074703283,1,0.8286627583
3355834,6,7,2,1,2,6,7,10,4,4,5,1,3,3,2,8,2,4,4,1,5.645,6,4,0.2727272727,-0.540521404,1,2.0034715914
3356519,0,5,4,1,2,7,9,11,5,5,4,7,3,0,0,3,3,,,1,3.94,2,2,0.4,-0.137324075,1,1.5771981942
3361493,5,11,3,1,2,5,5,13,1,5,8,13,1,1,1,8,2,4,3,1,4.39,1,19,1,1.7634633325,1,1.267903767
3362418,0,9,3,1,2,4,6,7,6,4,5,1,3,1,3,8,2,,,1,5.21,2,11,1,1.7634633325,1,0.8837712427
3369215,5,5,1,1,2,7,9,11,5,6,4,4,3,0,0,8,3,2,2,1,6.99,1,16,1,1.7634633325,1,1.5823412218
3377747,6,12,2,1,2,5,7,2,3,5,8,1,2,0,0,8,2,3,3,1,3.495,4,32,0.6666666667,0.7074703283,1,1.757713178
3392639,6,7,2,1,2,4,5,2,3,7,9,11,5,0,0,8,3,5,5,1,4.99,3,12,1,1.7634633325,1,0.795046065
3395830,6,8,4,1,2,4,5,7,3,4,7,13,1,0,0,3,2,3,3,1,3.98,3,31,0.75,0.9714685793,1,1.4791307004
3396366,6,7,2,1,2,4,5,6,3,5,6,2,3,0,0,8,2,3,3,1,3.745,2,32,1,1.7634633325,1,1.8345766842
3397752,0,7,4,1,1,4,4,7,3,4,5,1,2,0,0,3,2,,,1,4.7175,4,1,0.6666666667,0.7074703283,1,0.9756904464
3800615,6,12,2,1,2,4,5,2,3,5,7,1,3,0,2,8,3,6,6,1,4.1866666667,3,10,0.75,0.9714685793,1,0.6132860098
3802926,6,2,6,1,2,7,9,11,5,5,4,7,2,1,0,7,4,3,3,1,3.88,1,17,1,1.7634633325,1,1.3719485041
3803528,6,10,4,1,2,4,4,7,3,4,5,1,3,0,0,8,2,4,2,1,3,1,16,1,1.7634633325,1,1.7188685188
3803874,0,6,1,1,2,7,9,11,5,5,8,1,3,0,0,8,1,,,1,5.07,2,8,0.5,0.1794738262,1,0.9426518726
3807081,5,5,1,1,2,7,9,11,5,5,5,3,3,0,2,8,4,3,3,1,5.29,1,17,1,1.7634633325,1,1.1382736227
3807552,6,7,1,1,1,7,9,11,5,5,6,4,3,0,0,8,1,1,1,1,2.98,1,15,1,1.7634633325,1,1.7198250409
3808022,6,5,1,1,2,7,9,11,5,5,7,10,4,0,0,8,1,2,2,1,3.25,1,18,1,1.7634633325,1,1.6333666478
3809822,0,6,1,1,1,7,9,11,5,5,6,1,3,0,0,8,1,,,1,3.03,1,49,1,1.7634633325,1,3.0744430646
3813824,6,7,2,1,1,5,6,8,3,5,6,13,1,0,0,8,2,2,1,1,3.5,1,32,1,1.7634633325,1,2.0170925254
3815043,6,12,2,1,2,4,7,1,3,4,5,3,3,2,0,8,2,2,1,1,5.29,2,4,0.5,0.1794738262,1,1.0764598038
3817007,6,9,2,1,2,6,7,3,2,6,5,13,1,0,0,8,2,4,4,1,4.645,2,32,0.6666666667,0.7074703283,1,1.4774397781
3817478,5,12,4,1,2,3,7,1,3,3,8,1,3,1,0,2,2,5,5,1,5.7,3,0,0.75,0.9714685793,1,0.9537140253
3818740,5,11,2,1,2,5,6,1,3,5,7,1,3,1,0,8,2,2,2,1,4.9916666667,6,16,0.75,0.9714685793,1,1.1478535572
3818880,6,8,2,1,2,6,4,10,4,5,4,4,3,0,0,8,2,4,4,1,4,1,31,1,1.7634633325,1,1.8340423257
3819482,5,8,2,1,2,6,4,10,4,5,4,10,4,1,0,8,2,3,1,1,6.2525,4,2,1,1.7634633325,1,1.3313011199
3819979,6,4,1,1,1,7,9,11,5,5,4,1,3,0,0,8,3,1,1,1,5.29,1,30,1,1.7634633325,1,1.6449625079
3820431,6,11,2,1,2,4,7,2,3,4,4,4,3,0,0,8,2,4,4,1,6.23,4,30,1,1.7634633325,1,1.6416546127
3820522,5,11,2,1,2,5,4,6,3,4,5,4,3,0,0,8,1,3,3,1,2.88,2,18,0.6666666667,0.7074703283,1,1.5039125703
3821520,6,10,4,1,2,4,7,1,3,4,5,13,1,1,0,8,2,4,3,1,5.5171428571,7,4,1,1.7634633325,1,1.8098171924
3823013,6,11,4,1,2,4,7,1,3,4,8,1,3,0,0,3,2,4,4,1,5.15,1,0,1,1.7634633325,1,1.4106338718
3824011,6,9,2,1,2,4,7,2,3,7,9,11,5,1,1,8,3,2,2,1,2.98,1,2,0.5,0.1794738262,1,1.8727625882
3826867,6,3,3,1,1,7,9,11,5,3,4,3,3,0,0,3,1,2,1,1,2.98,1,8,1,1.7634633325,1,1.7427196349
3829523,5,11,6,1,2,4,4,3,3,3,7,3,2,0,0,6,2,5,5,1,3.822,5,2,0.8333333333,1.2354668304,1,1.3546395832
3829911,5,6,1,1,1,7,9,11,5,4,4,4,3,0,0,8,1,1,1,1,4.99,2,7,1,1.7634633325,1,0.9664182692
3831453,0,1,4,1,1,4,4,7,3,4,7,13,1,1,0,3,2,,,1,4.99,2,15,1,1.7634633325,1,0.8963431959
3835892,6,8,2,1,2,5,5,7,3,5,8,1,3,0,0,8,2,2,2,1,2.98,1,10,0.5,0.1794738262,1,1.725502415
3839647,0,11,4,1,2,3,5,3,3,3,6,3,3,2,0,2,2,,,1,4.6714285714,7,26,0.7,0.8130696287,1,1.7983468233
3839761,6,5,3,1,2,7,9,11,5,4,5,4,3,1,0,8,4,3,3,1,4.99,1,50,1,1.7634633325,1,2.8586446082
3842047,5,7,2,1,2,6,4,13,1,6,4,3,2,1,0,8,2,4,4,1,3.48,2,40,1,1.7634633325,1,2.3521501227
3842948,6,8,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,5,5,1,4.99,1,29,1,1.7634633325,1,1.5935037908
1108266,0,7,2,1,2,6,5,7,2,6,7,10,4,1,0,8,2,,,1,11.98,1,47,0.3333333333,-0.348522676,2,2.2484770022
1109736,0,7,4,1,2,7,9,11,5,4,7,2,3,0,0,8,3,,,1,11.58,1,3,0.0769230769,-1.160824987,2,1.8289434295
1110262,0,4,1,1,2,6,6,10,4,7,9,11,5,0,0,8,4,,,1,11.98,1,47,0.3333333333,-0.348522676,2,2.2484770022
1115972,0,6,2,1,2,7,9,11,5,5,7,1,3,1,2,8,3,,,1,14.525,4,28,0.2857142857,-0.499378819,2,2.7498969579
1120626,6,8,3,1,2,5,5,7,3,5,4,10,4,0,1,8,2,3,3,1,14.775,2,12,1,1.7634633325,2,3.1823646539
1123109,0,12,3,1,2,5,6,4,2,5,7,1,3,0,0,8,2,,,1,11.98,1,47,0.5,0.1794738262,2,2.215018464
1127241,0,10,4,1,2,4,5,1,3,4,5,1,2,0,0,8,2,,,1,10.68,2,28,0.1538461538,-0.917134294,2,1.1741541294
1129262,0,11,6,1,2,5,5,2,3,4,5,13,1,0,4,8,2,,,1,9.8833333333,6,12,0.2727272727,-0.540521404,2,1.7778346319
1129940,0,5,5,3,2,7,9,11,5,3,5,1,3,0,1,6,5,,,1,10.99,2,0,0.4,-0.137324075,2,1.4001020966
1131409,0,8,3,1,2,4,5,5,3,3,5,1,2,0,1,3,2,,,1,11.58,2,4,1,1.7634633325,2,2.127651723
1132274,0,6,2,1,2,5,4,7,3,5,6,1,2,0,1,8,2,,,1,9.49,1,8,1,1.7634633325,2,1.9858192932
1132613,0,11,4,1,2,3,4,13,1,3,4,13,1,2,0,3,2,,,1,9.19,1,11,0.2,-0.770919878,2,1.293850264
1133314,0,9,4,1,2,3,3,5,3,3,7,8,3,0,3,2,2,,,1,9.19,1,20,0.0909090909,-1.116517588,2,1.4318618665
1133892,0,11,3,1,2,4,6,6,3,3,6,9,2,2,0,2,2,,,1,9.34,2,2,1,1.7634633325,2,2.1915502966
1133926,0,11,3,1,2,3,7,2,3,7,9,11,5,0,0,8,1,,,1,9.49,1,10,1,1.7634633325,2,1.9348363898
1133975,0,8,4,1,2,3,6,13,1,3,8,1,3,0,0,2,2,,,1,8.95,3,5,0.3333333333,-0.348522676,2,1.4664155017
1136986,0,11,4,1,2,3,4,6,3,3,8,1,3,1,0,4,2,,,1,9.19,1,11,0.5,0.1794738262,2,1.0018928108
1139618,0,9,4,1,2,4,7,6,3,3,6,1,2,0,1,3,2,,,1,7.9866666667,3,47,1,1.7634633325,2,3.0378429918
1139691,0,11,3,1,1,3,3,7,3,2,6,4,3,2,0,3,2,,,1,9.19,1,44,0.3333333333,-0.348522676,2,1.9874742873
1140194,0,7,2,1,2,6,6,13,1,4,7,2,3,1,0,8,2,,,1,11.58,1,38,0.5,0.1794738262,2,1.5484295683
1141101,0,9,3,1,2,3,7,1,3,3,6,3,3,1,4,8,1,,,1,10.99,1,15,1,1.7634633325,2,1.7899535188
1141424,0,7,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,,,1,9.7833333333,3,4,0.1764705882,-0.84546056,2,1.5125929879
1142489,0,12,5,3,2,4,6,7,6,1,5,9,6,1,1,2,2,,,1,11.98,1,47,0.0909090909,-1.116517588,2,2.5036350409
1147256,0,7,3,1,1,6,5,2,3,3,4,4,2,0,2,2,1,,,1,9.34,2,2,0.6666666667,0.7074703283,2,1.5211093673
1148585,0,3,2,1,1,7,9,11,5,6,4,2,2,1,0,8,3,,,1,11.58,1,12,0.125,-1.008518304,2,1.4010808811
1149682,0,9,3,1,2,2,8,2,3,2,7,2,3,0,1,1,2,,,1,11.58,1,22,1,1.7634633325,2,1.8813665078
1151894,0,8,3,1,2,3,4,6,3,3,4,4,3,1,0,3,2,,,1,9.19,1,14,0.2,-0.770919878,2,1.216161065
1152108,0,12,4,1,2,3,5,2,3,3,7,2,3,1,0,3,2,,,1,8.8533333333,3,0,0.2307692308,-0.6734436,2,1.8582393407
1180992,0,11,4,1,2,4,7,2,3,5,7,13,1,0,1,8,2,,,1,10.99,1,14,0.0909090909,-1.116517588,2,1.3090112698
1183053,5,9,2,1,2,6,7,10,4,5,4,10,4,0,4,8,2,2,2,1,8.885,4,22,0.3636363636,-0.252523312,2,1.2997088311
1186809,0,10,2,1,2,5,8,1,3,5,4,4,2,0,1,8,2,,,1,11.58,1,38,0.3333333333,-0.348522676,2,1.5959248608
1192872,5,10,2,1,2,5,6,2,3,5,5,13,1,1,0,8,2,2,2,1,10.565,6,6,0.3157894737,-0.404101255,2,1.8736162762
1194381,0,2,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,,,1,9.3,6,6,1,1.7634633325,2,2.5843427561
1197467,0,12,2,1,2,4,8,1,3,4,6,13,1,0,1,8,2,,,1,8.685,2,4,0.25,-0.612520927,2,1.6452914715
1197582,0,12,2,1,2,5,8,10,4,5,8,2,3,0,0,8,2,,,1,11.98,1,48,0.125,-1.008518304,2,2.5121355875
1199885,0,12,3,1,2,5,8,2,3,4,8,2,3,0,0,8,2,,,1,11.98,1,48,0.1666666667,-0.876519178,2,2.4590609392
1201830,6,6,2,1,2,5,3,10,4,5,4,4,3,0,0,8,2,3,3,1,9.1266666667,3,13,0.4285714286,-0.046810389,2,1.0074809939
1201897,0,11,4,1,2,4,8,1,3,4,8,1,3,1,0,8,2,,,1,17.703333333,3,38,0.375,-0.21652355,2,4.6474894637
1213785,0,5,4,1,2,4,6,8,2,4,7,3,3,0,0,3,2,,,1,9.19,1,12,0.25,-0.612520927,2,1.1670062246
1213868,0,7,2,1,2,5,4,9,3,5,5,1,3,0,0,8,2,,,1,10.98,1,5,0.2,-0.770919878,2,1.3683474488
1215046,0,11,3,1,2,5,7,2,3,5,5,1,3,0,0,8,2,,,1,10.99,1,46,0.25,-0.612520927,2,2.0725806845
1220004,6,3,1,1,2,7,9,11,5,6,4,10,4,0,2,8,4,1,1,1,10.98,1,5,0.1666666667,-0.876519178,2,1.434698616
1220160,6,10,3,1,2,5,4,5,3,5,4,9,2,1,0,8,2,3,1,1,9.19,1,46,1,1.7634633325,2,2.6864455215
1301523,0,11,5,1,2,6,8,1,2,6,8,1,3,0,0,3,2,,,1,7.7866666667,3,4,0.2727272727,-0.540521404,2,2.0648673672
1302307,0,7,2,1,2,6,3,9,2,5,5,1,3,0,0,8,2,,,1,10.58,1,19,0.1666666667,-0.876519178,2,0.9879552328
1305375,6,5,3,1,1,7,9,11,5,3,6,4,3,0,0,3,5,4,4,1,8.6875,4,22,0.6666666667,0.7074703283,2,1.5024079169
1305862,0,9,3,1,2,4,4,3,3,4,4,4,3,1,0,8,2,,,1,10.58,1,36,0.0555555556,-1.228516846,2,1.7882725992
1309351,0,5,4,1,2,6,6,10,4,6,7,10,4,1,0,8,2,,,1,10.98,1,6,0.125,-1.008518304,2,1.478958577
1312108,0,12,2,1,2,5,8,2,3,4,8,2,3,0,2,8,2,,,1,8.39,2,7,0.1333333333,-0.982118478,2,1.8295370346
1313841,0,4,2,1,2,6,8,10,4,6,3,10,4,0,0,8,2,,,1,9.19,1,18,0.5,0.1794738262,2,0.8297946746
1316729,0,9,3,1,2,7,9,11,5,3,8,2,3,2,0,6,1,,,1,9.19,1,19,0.25,-0.612520927,2,1.0566737541
1317891,0,12,4,1,2,4,7,1,3,3,5,1,2,0,1,3,2,,,1,10.58,1,45,0.0833333333,-1.140517429,2,2.2159244323
