PANID,monetary,frequency,recency,loyality_tide,loyality_All,CLUSTER,DISTANCE
1816017,8.9842857143,7,3,0,0,7,6.1449841359
1816033,6.74,2,5,0,0,7,4.2866341901
1816090,5.0542857143,7,2,0,0,7,6.4913874688
1816116,5.9233333333,3,3,0.3333333333,0.3333333333,7,5.4244165761
1816132,10.313333333,9,2,0,0.1666666667,7,8.3868429607
1816140,7.23,5,9,0,0,7,1.4479015113
1816157,7.4191666667,12,0,0,0,6,8.6229164753
1816249,6.379,20,2,0,0.7368421053,6,0.7455469665
1816256,5.49,2,1,0,0,7,7.6754284889
1816280,4.665,4,18,0,0.5,7,10.113911471
1816306,7.065,4,13,0.25,0.5,7,5.1319142755
1816330,4.79,3,14,0,0,7,6.4112720612
1816355,5.2025,24,0,0.3636363636,0,6,4.281679932
1816397,7.5136363636,11,1,0,0.2,7,9.3952309663
1816512,7.4114285714,7,3,0,0,7,5.6001114708
1816553,4.99,2,11,0,0,7,4.3354618682
1816686,5.29,1,19,0,1,5,10.778944151
3100008,11.81,3,13,0.3333333333,0,7,7.7574046772
3100172,4.4133333333,6,6,0,0,7,2.9059256657
3100271,3.8025,4,6,0,0,7,3.2763339616
3100388,6.185,2,5,1,0,7,4.3158446013
3100487,6.88,1,33,1,0,5,5.0281698744
3100511,9.85,1,14,0,0,7,8.0366151613
3100529,8.901,10,0,1,0,7,9.9259662344
3100560,3.64,2,15,1,0,7,7.9971578669
3100727,2.78,1,14,0,0,7,7.9021917938
3100768,4.99,1,35,0,0,4,6.7022518041
3100842,4.8415384615,13,13,0.1538461538,0,7,9.5464769973
3100859,4.96,2,12,1,0,7,5.1329126004
3100909,4.0166666667,3,2,0.5,0,7,6.7168222824
3100917,3.89,2,14,0,0,7,7.0196896167
3100925,5.4757142857,7,4,0.5,0,7,4.6059237651
3100990,3.995,2,34,0,0,5,7.4710519942
3101022,3.4333333333,3,9,0,0.3333333333,7,3.4963494478
3101071,6.98,1,24,0,0,5,5.5452719476
3101089,6.51,5,6,1,0,7,2.2302595205
3101105,5.235,2,2,0,0,7,6.7982906232
3101139,8.76,6,1,0,0.6666666667,7,7.6112714253
3101147,5.0616666667,6,2,0,0,7,6.245892082
3101162,9.0166666667,3,10,0.6666666667,0,7,3.9926214076
3101170,5.5585714286,7,1,0,0,7,7.374121136
3101188,2.66,10,0,0,0,7,10.135182028
3101204,3.6433333333,3,20,0,0.3333333333,5,10.605969935
3101253,8,2,35,0.5,0,5,6.3086132333
3101311,8.67,3,12,0,0,7,5.0703574615
3101337,14.49,2,22,0,0,5,8.5425931676
3101386,5.49,2,2,0.5,0,7,6.7712522353
3101428,10.342,5,0,1,0,8,8.1547259382
3101436,6.73,2,27,1,0,5,3.3289613603
3101444,4.48,1,15,0,0,7,8.1686517582
3101485,4.19,2,33,0,1,5,6.7314741864
3101519,19.99,1,45,0,0,4,14.709953763
3101527,3.73,2,20,0,0,5,10.519301471
3101550,7.47,3,19,0,0,5,10.084985852
3101626,6.47,3,7,1,0,7,2.3712322842
3101634,8.6925,4,2,0.5,0.25,7,6.6345667193
3101642,3.68,4,20,0,1,5,10.753459956
3101659,2.71,4,0,0,0,7,8.8153458589
3101774,5.482,5,21,0.5,0.5,5,9.2523992339
3101782,7.0133333333,3,26,0,0,5,3.8376343499
3101790,5.62,3,11,0,0,7,3.5812251849
3101808,5.6545454545,11,5,0.6363636364,0.1818181818,7,6.8137873643
3101824,3.874,5,15,0,0,7,7.3196295613
3101881,3.08,2,15,0,0,7,8.1554416608
3101931,5.0983333333,6,12,0.5,0,7,4.234839225
3102046,3.92,1,45,0,0,4,3.811517402
3102152,5.5816666667,6,3,0.6666666667,0,7,5.2152006645
3102186,6.29,1,25,1,0,5,5.1249124562
3102202,6.339,10,0,0.9,0,7,9.5348443782
3102228,7.2933333333,6,5,0,0,7,3.4295665323
3102244,7.235,2,25,0.5,0,5,4.4273645695
3102251,4.485,2,4,0,0,7,5.288107387
3102301,8.45,1,8,0,0,7,4.5660251509
3102517,2.5,1,14,0,0,7,8.0260688855
3102723,4.48,1,39,0,0,4,2.945771971
3102772,3.4625,4,24,0,0,5,7.9046949954
3102806,6.55625,8,0,1,0,7,8.6581632979
3102871,2.78,1,4,0,0,7,6.5942462884
3102897,10.905384615,13,6,0,0,6,9.5403323492
3102905,5.1955555556,9,3,0,0,7,6.5545389936
3103150,4.02,3,10,0,0,7,3.4968903623
3103184,3.6925,4,9,0,0,7,2.8202915235
3103226,2.595,2,4,0,0,7,6.1547395844
3103275,4.0784615385,13,3,0,0.0909090909,6,7.8435966905
3103283,3.49,1,15,0,0,7,8.4285380822
3103408,7.14,2,25,0,0,5,4.4799249869
3103432,6.1536363636,11,7,0.3636363636,0.2727272727,7,6.1499498023
3103440,6.73,8,6,1,0,7,3.8087793728
3103499,7.12625,8,3,1,0,7,6.0352812082
3103515,4.4533333333,6,3,0,0,7,5.4422263132
3103531,4.065,2,10,0,0,7,4.1142107714
3103705,5.5,1,15,0,0,7,8.0207842713
3103721,31.76,1,3,1,0,8,14.511440233
3103739,3.23,7,15,0,0.25,7,7.8208557674
3103747,3.185,2,6,0,0,7,4.6701421578
3103796,6.88,1,39,1,0,4,3.0668548602
3103887,2.59,4,4,0,0,7,5.4897884556
3103903,5.3616666667,12,0,0.25,0.25,6,8.6465861437
3103945,2.55,2,49,0,0,4,8.008161302
3103960,5.71,2,17,1,0,7,9.4649011166
3104059,12.786666667,3,0,0,0,8,6.08048507
3104083,3.535,4,13,0,0,7,5.6869524711
3104117,2.59,9,2,0,0,7,8.1178068168
3104240,4.658,5,3,0,0.6,7,5.2979828154
3104331,3.8825,8,0,0,0,7,8.9123046279
3104356,3.99,1,34,0,0,5,7.5560873671
3104372,3.06,10,4,0,0.125,7,7.1867738664
3104414,4.1211111111,9,4,0.1428571429,0.1428571429,7,6.0860704518
3104455,14.99,2,4,0,0,8,3.3078105139
3104463,11.65,1,3,0,0,8,6.667057639
3104588,10.5,2,27,0,0,5,2.1793962233
3104661,6.5173684211,19,0,0,0,6,2.3110192199
3104737,6.42,3,1,1,0,7,7.3633049329
3104745,5.48,2,36,0,0,4,5.6840897588
3104760,3.498,5,10,0,0,7,3.3105533399
3104810,5.4875,4,6,0,0.25,7,2.3708813662
3104844,6.88,1,46,1,0,4,4.6156276494
3104851,5.3433333333,3,2,0,0,7,6.4138869475
3104901,4.29,1,38,0,0,4,3.9329137477
3104968,2.39,1,50,0,0,4,8.9853338737
3104976,3.7822222222,9,8,0,0,7,4.7091142218
3105007,6.1875,4,0,0,0,7,8.1107584519
3105064,4.17,1,22,0,1,5,8.7479570885
3105072,3.1328571429,7,4,0,0,7,5.4666780942
3105080,3.475,8,6,0,0,7,4.564050412
3105098,6.9958333333,12,7,0.5833333333,0,7,7.1924381177
3105106,8.8785714286,7,8,1,0,7,3.4984396225
3105148,2.99,1,47,0,0,4,6.0046227804
3105163,6.975,2,13,0,0,7,5.8197821905
3105254,5.085,2,13,0,1,7,5.9279270353
3105270,6.58,1,9,1,0,7,4.1560967072
3105361,6.64,2,20,0,0,5,9.2799707835
3105403,3.0685714286,7,10,0,0,7,4.2017476918
3105460,4.3183333333,6,9,0,0.1666666667,7,2.3372815295
3105486,3.09,2,8,0,0,7,4.2634813753
3105502,3.6035294118,17,3,0,0,6,4.5947769839
3105577,4.26,2,3,0,0,7,6.1541826324
3105585,3,2,10,0,0,7,4.7466524352
3105726,2.73,2,3,0,0,7,6.7852413888
3105742,3.81625,8,5,0,0,7,4.920982391
3105775,2.335,2,15,0,0,7,8.4652603655
3105841,14.4625,4,6,0,0,8,3.9700047128
3105890,2.745,2,5,0,0,7,5.4524152106
3106070,2.49,2,11,0,0,7,5.5600009041
3106088,4.9133333333,3,17,0,0.5,7,9.2521323155
3106146,3.6114285714,14,0,0,0,6,7.2364564354
3106187,4.785,2,51,0,0,4,9.4105727149
3106195,3.47,5,17,0,0.2,7,9.3474800195
3106260,2.89,1,14,0,0,7,7.8557221442
3106344,4.6575,4,2,0,0,7,6.3122024447
3106385,6.54,6,12,1,0,7,4.1812323148
3106393,2.63,1,6,0,0,7,5.6845173186
3106435,7.79,3,13,1,0,7,5.617000649
3106443,4.03,5,0,0,0,7,8.3334368555
3106450,6.7675,8,0,1,0,7,8.670315175
3106468,0.99,1,12,0,0,7,7.6137684058
3106476,3.8157142857,7,14,0,1,7,6.7777849835
3106484,5.38,1,34,0,0,5,6.6320155049
3106575,7.3816666667,6,0,0.5,0,7,8.2177041329
3106633,5,1,35,0,0,4,6.7012378799
3106641,4.7975,4,24,0,0,5,6.9577510767
3106716,2.51,2,20,0,0,5,11.224154654
3106724,4.2711111111,9,9,0.125,0,7,4.5766813194
3106823,4.245,2,3,0,0.5,7,6.1696232011
3106872,5.28,2,0,0.5,0.5,7,8.6323614308
3106963,7.4475,4,15,0,0,7,7.1325570079
3106997,6.88,1,44,1,0,4,2.811488941
3107037,8.85,5,20,0.6,0,5,9.3343147341
3107045,4.05,11,9,0.2,0,7,6.4842972579
3107094,5.99,2,21,0.5,0,5,8.5659113142
3107136,7.29,9,1,1,0,7,8.2513790157
3107144,6.558,5,0,0.25,0,7,8.0627785745
3107177,3.4733333333,3,17,0,0,7,9.5468846348
3107193,7.83,1,12,0,0,7,5.8294010363
3107201,6.035,2,7,1,0,7,3.2302736194
3107243,7.79,1,37,0,0,4,5.1309349798
3107250,6.54,4,8,1,0,7,1.2950811108
3107268,9.8525,8,2,0.75,0,7,7.7380377585
3107334,3.265,2,0,0,0,7,9.0533828473
3107342,6.8641666667,12,2,0.0833333333,0.4166666667,6,8.3833584906
3107359,4,1,48,0,0,4,6.5842741994
3107375,2.87,4,0,0,0,7,8.7539025734
3107417,7.1217142857,35,5,0,0.5714285714,10,13.054758483
3107458,4.89,3,36,0,1,4,5.9825209367
3107631,5.14,3,1,0,0,7,7.3903152732
3107649,4.8025,12,4,0,0.0833333333,7,8.2518320308
3107664,6.58,1,21,1,0,5,8.4483122275
3107672,4.565,2,6,0,0.5,7,3.9530989182
3107706,4.02,4,0,0.6666666667,0,7,8.3991006678
3107714,4.065,2,3,0,0,7,6.2172618208
3107722,7.0333333333,3,2,0.5,0,7,6.4236720421
3107813,6.4785714286,7,11,0,0,7,3.6154652517
3107839,4.505,2,32,0.5,0.5,5,5.8403112353
3107920,6,2,27,0,0,5,3.8871442111
3107946,4.9433333333,3,25,0,0,5,5.9670088534
3108001,3.29,1,41,0,0,4,2.5171701358
3108019,7.335,2,33,1,0,5,4.6873811095
3108027,6.99,2,35,0,0,5,6.6103369784
3108068,4.69,2,6,0,0,7,3.8871634577
3108126,5.928,5,1,1,0,7,7.101348617
3108290,6.58,1,9,1,0,7,4.1560967072
3108407,7.4883333333,6,0,0,0,7,8.2316657129
3108480,4.5,1,29,0,0,5,5.0370839061
3108498,3.324,5,6,0,0.2,7,3.5109240375
3108548,3.09,2,37,0,0,4,5.352615219
3108589,7.71,2,0,1,0,7,8.7485719998
3108613,4.0733333333,6,5,0,0.1666666667,7,3.8526366926
3108696,3.98,3,4,0.6666666667,0,7,5.0191200863
3108753,3.898,5,15,0,0,7,7.3121582356
3108779,6.98,1,14,0,0,7,7.1877281529
3108969,4.48,1,34,0,0,5,7.2132970341
3108993,3.87,3,1,0,1,7,7.7197929816
3109009,2.99,1,46,0,0,4,5.1337822771
3109066,6.105,4,1,0,0,7,7.1192204681
3109082,4.57,3,20,0,0.6666666667,5,10.146948599
3109124,6.8,4,12,0.75,0,7,4.1462692037
3109140,3.4083333333,6,16,0,0,7,8.4813187032
3109520,7.88,1,44,0,0,4,3.2578831377
3109561,8.2516666667,12,4,1,0,7,8.4378182606
3109702,4.3021428571,14,4,0.1428571429,0.1428571429,6,7.0726831544
3109751,4.98,1,21,0,0,5,9.0860741157
3109819,3.5688888889,9,3,0,0,7,6.9826208545
3110015,6.4525,8,12,0.5714285714,0,7,5.0150649291
3110049,8.17,1,22,0,0,5,7.0582339345
3110072,2.7566666667,3,13,0,0,7,6.3188818798
3110122,5.5016666667,6,7,0.1666666667,0,7,1.6351642068
3110189,8.885,2,43,0,0,4,3.5322421903
3110247,9.685,2,11,0,0,7,5.4607979395
3110296,6.58,1,21,1,0,5,8.4483122275
3110312,9.73,2,10,0,0,7,5.024263248
3110429,3.5685714286,7,11,0,0,7,4.4391253766
3110494,2.885,2,12,0,0,7,5.9214562438
3110502,5.685,2,41,0.5,0,4,0.9331950051
3110528,6.76,5,21,1,0,5,8.8031679524
3110536,6.155,4,28,0,0,5,3.8632448962
3110551,6.03,1,51,0,0,4,9.3687990092
3110569,4.5025,4,0,0.25,0.75,7,8.2998736519
3110635,4.12375,8,5,0.125,0,7,4.7781382052
3110742,3.9333333333,9,2,0,0.7777777778,7,7.6501937686
3110775,3.485,4,18,0,0,7,10.348287372
3110932,6.048,5,5,0,0,7,3.0639941003
3110940,6.88,1,34,1,0,5,5.8800587798
3110999,2.69,1,13,0,0,7,7.2225830378
3111039,4.5433333333,3,29,0,0.6666666667,5,4.9852108952
3111088,6.88,1,35,1,0,5,6.7725689528
3111211,12.368333333,6,0,0,0,8,6.6636825798
3111229,4.39,1,50,0,0,4,8.4615719892
3111260,2.99,1,36,0,0,4,6.2735936914
3111302,4.27,1,10,0,0,7,4.7955975632
3111344,5.8782352941,17,2,0.3571428571,0.0714285714,6,3.4345443911
3111351,6.3866666667,3,9,1,0,7,2.3174792077
3111385,6.88,1,33,1,0,5,5.0281698744
3111419,4.9242857143,7,5,0,0,7,3.8899313719
3111443,8.1,6,8,0,0.8333333333,7,2.3287362738
3111484,5.46,4,4,0,0,7,4.2264553159
3111492,6.3,5,1,0.2,0,7,7.0544867412
3111591,6.515,2,30,0,0.5,5,3.1510789101
3111625,5.19,1,28,0,1,5,4.5443649342
3111633,7.47,2,38,0,0,4,4.1102786702
3111641,2.49,1,11,0,0,7,6.1484132886
3111682,14.98,1,6,1,0,8,4.6403825544
3111708,4.74,2,31,0,0,5,5.1418596061
3111732,3.73,1,19,0,0,5,11.427460638
3111898,5.21,2,9,1,0,7,3.3345746969
3111906,4.17,2,26,0,0,5,5.9677724086
3111914,5.99,1,3,1,0,7,6.4616879377
3111997,3.018,5,7,0,0,7,3.325786396
3112003,4.75,1,50,0,1,4,8.4609326043
3112151,4.316,5,2,0,0.4,7,6.3376725648
3112177,4.98,1,11,0,0,7,5.0704215846
3112235,5.3983333333,6,3,0.1666666667,0,7,5.2189072893
3112326,3.9866666667,3,26,0,0,5,6.1921115569
3112425,6.946,5,8,0,0,7,0.8217262935
3112433,3.343,10,5,0.25,0,7,6.5453212712
3112540,4.98,2,4,0,0,7,5.1524182098
3112649,3.59,2,26,0,0,5,6.4821919257
3112698,5.59,1,30,0,0,5,4.1434842124
3112722,3.5357142857,7,8,0,0,7,3.3450367258
3112854,4.2933333333,3,2,0,0,7,6.6304408271
3112938,9.99,1,40,0,0,4,4.6447809253
3112953,3,1,14,0,1,7,7.8594033006
3112995,9.33,2,0,0,1,7,9.1845177118
3113027,5.1833333333,3,11,0,0.3333333333,7,3.6774406893
3113209,6.58,1,28,1,0,5,3.2283389327
3113225,3.53,2,9,0,0,7,4.0696768401
3113365,6.58,1,6,1,0,7,4.5370667318
3113399,1.85,1,41,0,0,4,3.9085960374
3113415,6.36,7,5,0.1428571429,0.5714285714,7,3.7132502667
3113431,4.49,2,5,0,0,7,4.5654545315
3113480,6.22,3,37,1,0,4,5.0089595596
3113514,6.58,1,6,1,0,7,4.5370667318
3113589,5.0825,4,31,0,0,5,5.188029659
3113837,6.0366666667,3,11,0.3333333333,0,7,3.5380878265
3114025,6.57,5,8,0,0,7,0.4776527192
3114041,4.2133333333,9,3,0,0,7,6.76965051
3114165,2.78,1,1,0,0,7,8.7633280666
3114199,5.55,3,3,0,0,7,5.4532302034
3114215,10.426,5,4,0,0,7,5.886236498
3114298,6,1,31,0,0,5,4.1837827547
3114413,3.79,6,13,0,0,7,5.5934943262
3114462,5.1775,4,2,0,0,7,6.208710379
3114546,4.79,3,6,0,0,7,3.1521371506
3114561,3.355,4,10,0,0,7,3.5541404715
3114611,4.534,5,29,0,0.4,5,5.6787957315
3114728,4.504,5,36,0,0,4,6.7823332799
3114736,3.45,1,17,0,0,7,10.151248322
3114769,7.18,1,36,0,0,4,5.8666785245
3114918,6.79,2,5,1,0,7,4.3610301026
3114959,6.88,1,33,1,0,5,5.0281698744
3114975,9.43,2,27,1,0,5,1.9869349276
3114991,12.89,1,31,0,0,5,4.2554247609
3115048,3.75,4,35,0,0,4,7.3833780064
3115444,3.99,2,19,0,0,5,11.246409189
3115527,2.78,1,39,0,0,4,3.953339494
3115535,3.6,3,4,0,0.3333333333,7,5.1828480719
3115600,6.15,5,9,1,0,7,1.2419040313
3115675,4.8733333333,3,3,0,0.3333333333,7,5.5730528174
3115857,2.5533333333,9,14,0,0.3333333333,7,8.0590279034
3115881,2.75,3,3,0,0,7,6.4041537886
3115899,4.99,1,44,0,0,4,2.4936213911
3115949,4.89,1,19,0,0,5,10.898414901
3115956,4.89,1,19,0,0,5,10.898414901
3116004,12.58,1,25,1,0,5,5.1663216189
3116095,5.54,3,0,1,0,7,8.3453653214
3116301,6.3325,4,16,0,0,7,8.0093243318
3116335,6.4025,4,5,1,0,7,3.3021859348
3116475,5.3975,4,10,0,0,7,2.3089166114
3116616,5.49,1,21,1,0,5,8.8719857597
3116624,2.9528571429,7,2,0,0,7,7.1565272304
3116673,4.48,2,36,0,0,4,5.8049882457
3116707,7.18,1,36,0,0,4,5.8666785245
3116723,6.88,1,37,1,0,4,4.8995969427
3116830,7.4066666667,3,26,0,0,5,3.6060716363
3116996,5.36,2,21,0.5,0,5,8.8357090125
3117069,3.39,1,32,0,0,5,6.8820496942
3117143,4.38,3,33,0,0,5,6.5791926381
3117218,6.62,4,25,1,0,5,5.1622697462
3117259,4.18,1,12,0,0,7,5.9277982329
3117309,3.53,1,1,0,0,7,8.5019529915
3117317,3.53,1,2,0,0,7,7.6928057153
3117333,4.9664285714,14,2,0.1428571429,0.0714285714,6,6.5530073739
3117374,3.19,1,15,0,0,7,8.5284429913
3117515,5.74,4,10,0,0.75,7,2.3044835601
3117606,7.62,3,26,0.6666666667,0,5,3.4994232702
3117614,2.78,1,27,0,0,5,6.9717490833
3117622,4,2,33,0,1,5,6.8796127874
3117663,4.4366666667,3,37,0,0,4,5.0618873222
3117671,5.584,5,21,0,0,5,9.2024905109
3117713,2.49,1,11,0,0,7,6.1484132886
3117754,7.29,2,31,1,0,5,3.0942398022
3117788,4.8325,4,2,0,0,7,6.272753229
3117838,14.75,1,50,0,0,4,12.341508607
3117879,5.2328571429,7,2,0,1,7,6.5222522323
3117887,6.73,2,12,1,0,7,5.0218907206
3117895,2.89,1,37,0,0,4,5.4410158321
3117929,4.9066666667,6,4,0.1666666667,0.1666666667,7,4.3721777669
3117937,7.32,2,4,0,0,7,5.1462943283
3117945,4.99,1,17,0,0,7,9.8520016313
3118075,3.205,2,4,0,0,7,5.8223172813
3118091,7.79,2,12,0,0,7,5.1923808235
3118117,7.98,2,18,0,0,7,10.535242205
3118158,5.97,1,16,0,0,7,8.8784158444
3118224,3.984,5,7,0.2,0,7,2.4235492661
3118265,7.13,2,43,0,0,4,2.0707308392
3118273,4.48,2,23,0,0,5,7.6543656373
3118315,6.7233333333,3,6,0,0.3333333333,7,2.8975946611
3118331,10.27,1,44,0,0,4,5.1834509266
3118547,3.19,1,19,0,0,5,11.704839653
3118554,6.88,1,34,1,0,5,5.8800587798
3118612,7.782,5,8,0.8,0,7,1.7288923821
3118646,6.88,2,33,1,0,5,4.9049709617
3118679,3.9866666667,3,5,0,0,7,4.2298908031
3118760,5.24,2,19,0,0,5,10.701233943
3118786,4.07,2,4,0,0,7,5.4340997314
3118869,2.9975,8,0,0,0,7,9.1787649746
3119008,10.573333333,9,2,0.7777777778,0,7,8.535611073
3119016,5.5233333333,3,14,0.6666666667,0,7,6.308274914
3119024,5.34,1,36,0,0,4,5.6800791597
3119073,4.035,2,9,0.5,0,7,3.7681670578
3119123,2.69,1,45,0,0,4,4.5118344214
3119206,3.595,2,6,0,0,7,4.4199521922
3119313,4.48,3,10,0,0,7,3.2354047976
3119347,11.6175,4,7,1,0,7,5.6908511269
3119412,4.99,1,22,0,1,5,8.2837255343
3119461,6.6466666667,9,0,1,0,7,9.0638632806
3119495,8.245,4,20,0.75,0,5,9.1377948616
3119511,7.53,1,46,0,0,4,4.7531048087
3119586,4.065,2,26,0,0,5,6.0600221704
3119628,4.88,1,49,0,0,4,7.4080841187
3119727,6.9822222222,9,3,1,0,7,6.5786514558
3119768,7.1,1,25,0,0,5,4.6342173033
3119776,4.48,2,7,0,0,7,3.559361573
3119875,14.98,1,7,1,0,8,5.230361332
3119974,3.4833333333,3,16,0,0,7,8.6135502711
3120022,3.53,1,9,0,0,7,4.8426899029
3120188,6.59,1,34,1,0,5,6.0101117772
3120238,4.49,3,34,0,0,5,7.1753625208
3120345,2.58,2,11,0,0,7,5.5009530409
3120394,3.59,2,2,0,0,7,7.2095399804
3120402,4.134,5,24,0,0,5,7.7288932008
3120436,9.74375,8,15,0,0,7,8.3955648823
3120485,5.24,2,19,0,0,5,10.701233943
3120634,6.11,5,3,0.4,0,7,5.0575442657
3120675,7.8833333333,6,2,0,0,7,6.3839715568
3120709,2.578,5,11,0,0,7,4.6483001757
3120758,6.2688888889,9,7,1,0,7,4.2665726312
3120857,6.73,2,9,1,0,7,3.2451842936
3120881,4.4475,4,21,0,0,5,9.4803765973
3120956,4.48,1,27,0,0,5,5.3836290112
3121004,6.58,2,4,1,0,7,5.0895469749
3121210,3.3066666667,3,0,0,0,7,8.7655325853
3121244,5.19,1,25,0,1,5,5.8969022167
3121251,3.99,1,0,0,0,7,9.2290818376
3121327,4.18,1,36,0,0,4,5.8638684629
3121392,6.29,1,39,1,0,4,2.8863845724
3121442,2.49,1,11,0,0,7,6.1484132886
3121541,5.24,2,13,0,0.5,7,5.8478251564
3121574,5.49,1,22,1,0,5,8.0002956375
3121616,4.3575,12,0,0,0.25,6,8.8363614819
3121624,5.49,1,9,0,0,7,4.1194683186
3121699,3,1,15,0,0,7,8.5965319036
3121780,20.98,1,21,0,0,5,14.038545249
3121814,2.63,1,48,0,0,4,7.0581664314
3121848,3.29,5,1,0,0,7,7.6188824338
3121855,3.29,1,43,0,0,4,2.7813115656
3121897,5.7933333333,3,9,0,0,7,2.2078729626
3121921,6.58,2,42,1,0,4,1.4111215407
3121954,3.9766666667,3,16,0,0,7,8.4730288877
3121988,5.825,4,2,0,0,7,6.1392590584
3122002,15.99,1,46,0,0,4,11.205291721
3122077,3.2125,4,33,0,0,5,7.6908651023
3122168,5.64,2,14,0,0,7,6.6619348544
3122234,5.49,1,18,1,0,7,10.75256777
3122267,6.58,1,22,1,0,5,7.5277206683
3122374,3.21,2,10,0,0,7,4.6093545517
3122473,4.26,2,9,0,0,7,3.6400953962
3122549,4.88,1,9,0,1,7,4.3508245922
3122564,3,3,35,0,0,4,7.3378396732
3122648,3.7485714286,7,1,0,0,7,7.7358591894
3122655,4.89,1,40,0,1,4,2.0857555395
3122754,6.58,1,9,1,0,7,4.1560967072
3122762,3.73,1,16,0,0,7,9.2038383723
3122846,3.59,4,7,0,0,7,2.9460126305
3122945,2.33,1,41,0,0,4,3.4403484058
3123000,3.73,1,19,0,0,5,11.427460638
3123059,4.35,5,11,0,0,7,3.4698344722
3126557,4.6775,8,14,0,0.6666666667,7,6.8751440524
3126581,3.88,2,21,0,0,5,9.6056996104
3126870,11.59,2,18,1,0,5,11.095263
3126953,4.4833333333,6,7,0,0,7,2.2583930331
3126987,4.75,1,50,0,1,4,8.4609326043
3127035,8.44,8,1,1,0,7,8.0553172855
3127100,5.49,3,14,0,0,7,6.2985349819
3127126,3.99,1,42,0,0,4,1.7853882648
3127142,14.6725,4,19,1,0,5,11.355447073
3127159,6.8425,12,3,0,0.0833333333,6,8.457100318
3127167,5.635,2,17,0,0,7,9.4379447485
3127183,3.3533333333,3,19,0,0.3333333333,7,11.472934818
3127225,3.83,2,37,0,0,4,5.0371639535
3127399,4.6577777778,9,13,0.2222222222,0,7,6.573397132
3127415,6.58,3,5,1,0,7,3.7296337085
3127472,4.75,1,41,0,1,4,1.5130803474
3127506,6.58,1,21,1,0,5,8.4483122275
3127597,13.76,1,35,1,0,5,7.6492754213
3127605,4.5433333333,3,5,0,0,7,3.9721958026
3127670,4.15,3,4,0,0,7,4.930670117
3127738,6.88,1,37,1,0,4,4.8995969427
3127753,4.58,2,42,0,0,4,1.2913686212
3127795,4.78,2,21,0,0,5,9.1181928341
3127985,2.81875,8,0,0,0,7,9.2419432195
3128017,11,1,45,0,0,4,6.3095371389
3128041,6.98,1,14,0,0,7,7.1877281529
3128066,10,1,35,0,0,5,6.2821522171
3128108,6.5625,12,4,0,0,7,8.1493716755
3128132,4.3625,4,13,0,0,7,5.3550029628
3128157,5.49,1,20,1,0,5,9.7682921922
3128181,8.38,1,17,0,0,7,10.029848865
3128199,5.3133333333,3,5,0.3333333333,0,7,3.7213434299
3128215,6.9276190476,21,3,0.1,0.05,6,1.3875097775
3128264,6.49,4,7,0,0,7,1.4706560115
3128355,5.7733333333,3,22,0,0,5,7.8112972099
3128389,5.19,4,3,0.5,0,7,5.2403478667
3128454,6.9825,4,5,1,0,7,3.3938325953
3128470,3.0763636364,11,2,0,0,7,9.1038765163
3128595,4.48,1,37,0,0,4,4.8247304559
3128603,7.99,4,19,1,0,5,10.156281479
3128686,6.88,1,34,1,0,5,5.8800587798
3128785,6.99,1,38,0,0,4,3.9091530734
3128801,6.4066666667,3,29,0,0,5,3.1417297142
3128819,5.102,5,7,0,1,7,1.7491373271
3128850,4.714,5,0,1,0,7,8.2206221796
3128868,3.265,4,35,0,0,4,7.5243781588
3128876,3.59,1,50,0,0,4,8.6193625197
3129056,2.8485714286,7,3,0,0,7,6.3868972117
3129148,3.985,2,28,0,0,5,5.492653875
3129189,6.58,1,25,1,0,5,4.9542280289
3129213,13.24,2,2,1,0,8,5.0375795828
3129221,2.595,2,7,0,0,7,4.750682547
3129239,4.43,1,18,1,0,7,10.870560379
3129312,2.49,1,21,0,0,5,10.524924883
3129338,2.79,1,43,0,0,4,3.2202795063
3129379,2.88,2,18,0,1,7,10.919647385
3129387,4.62,4,0,0,0,7,8.2562790622
3129395,3,2,4,0,0,7,5.9291128106
3129403,4.1,5,4,0,0.8,7,4.6031875093
3129437,4.74,2,6,0,0,7,3.8684870606
3129460,3.12,1,49,0,0,4,7.7957662669
3129478,6.4533333333,3,12,0,0,7,4.4169989689
3129502,2.5,2,3,0,0,7,6.9044767873
3129510,4.0828571429,7,3,0,0.1428571429,7,5.8412161125
3129569,3.315,4,12,0,0,7,4.9649071275
3129585,2.2783333333,6,4,0,0,7,5.7169597107
3129593,2.78,1,41,0,0,4,3.0047365421
3129601,5.28,2,33,1,0,5,5.8895109429
3129627,5.5,1,36,0,0,4,5.6729055445
3129643,6.58,1,14,1,0,7,7.1939846647
3129692,3.55,1,25,0,0,5,7.1004545855
3129700,2.6175,4,5,0,0,7,4.7789169751
3129718,4.48,1,17,0,0,7,9.9256728615
3129726,7.18,1,47,0,0,4,5.5781209955
3129734,5.5,1,45,1,0,4,3.4901978588
3129791,5.385,2,11,0,0,7,4.2456104979
3129841,10.35,1,4,0,0,7,7.0401105196
3129858,6.87,2,38,0,0,4,3.8858458583
3129908,4.3833333333,9,2,0.2222222222,0,7,7.500314963
3129916,9.85,2,12,0,0,7,6.1567602788
3130005,5.535,2,13,0.5,0,7,5.8006788501
3130013,7.53,1,43,0,0,4,2.3436472694
3130047,4.34,2,25,0,0,5,6.3696174263
3130062,4.8021428571,14,1,0,0,6,6.6493181449
